config,latency(ms),power(mWatt)
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.043896750000000005,0.024605850364273433
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.044643499999999996,0.02521802951761399
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.04504675,0.025355532540997962
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.045710125,0.02546846304949724
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.04454349999999999,0.02513414433798512
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.0450635,0.02574788440180634
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.04804674999999999,0.0266420481663047
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.0483135,0.026764377411431586
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.053480124999999996,0.02654910493675922
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.0461635,0.0262192163224019
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.04669675,0.027266757120459135
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.07845012500000001,0.025960232170317125
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.07845674999999999,0.02612395210256862
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.078463375,0.026287644387664944
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.04652675,0.026596587166634253
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.04751349999999999,0.02759902686345565
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.078494125,0.022324526386024435
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.07850750000000001,0.02248652784820813
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.07852087499999999,0.02264847412074815
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.04669012499999999,0.026993786801093385
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.048330124999999995,0.027920138530343138
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.07849562499999999,0.02353350875479239
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.078509,0.023695301156341317
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.07852224999999999,0.023857076418671148
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.005600749999999988,0.024738286879607312
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.00632087499999999,0.025329473985851676
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.006720874999999987,0.026203748769402867
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.006960874999999991,0.02631797321806819
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.007116749999999991,0.026485992652174162
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.006175374999999997,0.026287157239843758
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.00862874999999999,0.026161464176591105
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.009936749999999994,0.02694810364579971
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.009996749999999999,0.027079338382702392
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.01005674999999999,0.027209007189416125
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.006756749999999992,0.02784034609841722
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.010898124999999995,0.027907623792398074
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.017722624999999992,0.020381350554288663
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.01773462499999999,0.020532705932157034
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.017746624999999988,0.020683856621580735
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.0070507499999999945,0.028256936300597866
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.011780124999999989,0.027993995579107037
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.017725249999999998,0.022546017445711636
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.017737249999999996,0.02269588593521995
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.017749249999999994,0.0228455517770813
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.007344749999999997,0.02864017546443381
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.012324874999999999,0.027318513977782365
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.01772787499999999,0.02471004328448844
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.01773987499999999,0.024858425759306666
width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.017751875,0.025006607625490847
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.005823374999999992,0.02550654969818029
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.007956750000000012,0.025967033554634807
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.00817675000000001,0.027338989895594194
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.00827675,0.02759844513288438
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.008376749999999988,0.027851705718614124
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.006803375,0.027823702937415696
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.011042125000000014,0.027879789612437728
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.014822625000000006,0.02465447766753869
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.014842624999999998,0.024950129923891538
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.01486262499999999,0.02524498648700351
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.007776749999999999,0.029918268304060237
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.015873374999999995,0.024350685637815513
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.029531375,0.017647948449565944
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.02955137499999999,0.017801186197583037
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.02957137500000001,0.017954216667111347
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.00826674999999999,0.030387288624332535
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.015878749999999997,0.025587694550969025
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.02953575,0.01981348439598793
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.029555749999999992,0.019965234070311203
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.029575750000000012,0.020116778509366617
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.008756750000000008,0.03080381916085313
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.015884125,0.026823866285756368
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.029539499999999996,0.02283061011616312
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.02955949999999999,0.022980299147522806
width_7-height_7-cin_960-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.02957950000000001,0.02312978575621632
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.012436749999999996,0.025347561135196848
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.013543500000000014,0.026485603331416512
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.016353499999999993,0.027338989895594187
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.0165535,0.02759844513288427
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.016753500000000004,0.027851705718614023
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.017210124999999993,0.027587453591330476
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.01840349999999999,0.02787985273401259
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.029522624999999997,0.024756882359668216
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.02954262499999999,0.025070583413735255
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.02956262500000001,0.02538386001151114
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.020134125000000003,0.029428946028567923
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.029560625000000007,0.023109628783234457
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.0588795,0.024313345354984323
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.058880249999999995,0.026595949409943056
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.05897137499999999,0.01800639289466795
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.021604125000000002,0.029801740425804808
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.029565000000000008,0.02551446154001015
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.058879875,0.025522431949945537
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.0588805,0.027805065094977106
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.05897574999999999,0.02017672728192179
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.023074125,0.030127035057487137
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.02956937500000001,0.027918582672457566
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.058880125000000005,0.026731559893746818
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.0589595,0.02304246652875956
width_7-height_7-cin_960-cout_320-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.05897949999999999,0.023200179648047204
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_1-wb_1-layer,0.10602850000000003,0.027820765527952193
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_1-wb_3-layer,0.211903,0.024381419495934652
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_1-wb_5-layer,0.4235385,0.027652495317169987
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_1-wb_6-layer,0.42357625000000004,0.02200013398199658
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_1-wb_7-layer,0.42360024999999996,0.02266263943607248
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_3-wb_1-layer,0.21178975,0.030512001692431675
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_3-wb_3-layer,0.39701162500000003,0.02710970114397028
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_3-wb_5-layer,0.7939004999999999,0.01992014120817206
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_3-wb_6-layer,0.7939065000000001,0.022607246992528206
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_3-wb_7-layer,0.7939125,0.025294312161237915
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_5-wb_1-layer,0.39699437499999995,0.021153294683718384
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_5-wb_3-layer,0.7938918749999999,0.016941201927479103
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_5-wb_5-layer,1.5876656249999999,0.024754186117550037
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_5-wb_6-layer,1.58768775,0.013491027700716087
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_5-wb_7-layer,1.58769075,0.014834733832500314
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_6-wb_1-layer,0.39699775,0.02354825819604671
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_6-wb_3-layer,0.7938936249999999,0.0181388899313255
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_6-wb_5-layer,1.58766825,0.02693221271591367
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_6-wb_6-layer,1.5876884999999998,0.014089921249309044
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_6-wb_7-layer,1.5876915,0.015433625614717216
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_7-wb_1-layer,0.397001125,0.02594318098807806
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_7-wb_3-layer,0.79389525,0.019336575699567416
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_7-wb_5-layer,1.5876863749999999,0.013345105504413238
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_7-wb_6-layer,1.5876893749999998,0.014688813075624191
width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_7-wb_7-layer,1.587692375,0.0160325155688707
